S_ID,學院,科系,性別,國籍,入學方式,參加社團,系學會社團,學術型社團,康樂性社團,聯誼性社團,服務性社團,工讀學期,住宿學期數,1/2不及格次數,獎勵數量,懲處數量,畢業成績排名區間,離校學年,離校學期,工作狀況,工作單位,工作職業類型,平均月收
6c2e36e5dd47a43ca42d5e1c55be4399,管理學院,資訊管理學系碩士在職專班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,7.0,105,1052,全職工作,企業（包括民營企業或國營企業…等）,金融財務類,70k~75k
6c2f3d772a3a1b0934aeffc3ad978cea,資訊電機學院,資訊工程學系,男,中華民國,學士班申請入學,Y,Y,Y,N,N,N,4,12,0,0,0,1.0,105,1052,部分工時,目前非就業中,,
6c3002145c94712b3a69a5073a4b4111,理學院,光電科學與工程學系照明與顯示科技碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,10.0,106,1062,,,,
6c35ef9451794138a86011efffca6dcc,地球科學學院,應用地質研究所碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,0,0,0,0,3.0,102,1022,全職工作,企業（包括民營企業或國營企業…等）,資訊科技類,40k~45k
6c3618ef8a7890b7f5a117e2e9347756,工學院,化學工程與材料工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,2,2,0,0,0,6.0,104,1042,部分工時,目前非就業中,,
6c3cd9d93da260814bb4fb62be4f53ee,文學院,中國文學系,女,香港,學士班僑生(海招會-聯合分發),N,N,N,N,N,N,0,4,0,0,0,10.0,101,1012,,,,
6c44121c7c028664148925e354f7e13d,管理學院,經濟學系,男,中華民國,學士班(指考分發/聯考),Y,Y,N,N,N,Y,0,4,0,0,0,6.0,106,1062,,,,
6c4a8182d7387074207a4cc22048aecc,理學院,物理學系碩士班,男,菲律賓 ,碩士外籍生申請,N,N,N,N,N,N,5,5,0,0,0,6.0,106,1061,,,,
6c4f1d0ce9ce0c4bef504f24986d9ff9,理學院,光電科學與工程學系碩士在職專班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,4.0,102,1022,,,,
6c50b9d13cd786208ba64ca3ba8e8ed6,資訊電機學院,資訊工程學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,3,8,0,0,0,4.0,103,1032,部分工時,目前非就業中,,
6c534a4a0803b3a531f656a04af99155,管理學院,產業經濟研究所碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,4,3,0,0,0,4.0,105,1052,,,,
6c554f5cb2bd5be5aaee5a91ff69e861,地球科學學院,應用地質研究所碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,10.0,104,1041,全職工作,企業（包括民營企業或國營企業…等）,科學、技術、工程、數學類,25k~28k
6c56c8e37f1d336de5a05050d6a531e4,資訊電機學院,資訊工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,4.0,103,1032,,,,
6c577e9b0ef7cd8271711ec6399185fe,地球科學學院,水文與海洋科學研究所碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,4.0,103,1032,部分工時,目前非就業中,,
6c582630fee8bcbed86c4ff5938b8b30,工學院,土木工程學系博士班,男,中華民國,博士班甄試(一般生),N,N,N,N,N,N,0,2,0,0,1,10.0,103,1032,全職工作,其他,科學、技術、工程、數學類,60k~65k
6c5cb519c53628f3be4eceaa916eeb52,地球科學學院,水文與海洋科學研究所博士班,男,中華民國,博士班招生(一般生),N,N,N,N,N,N,2,0,0,0,0,10.0,105,1052,,,,
6c63758cd6d00450d1ed0e90ebd60cbf,管理學院,經濟學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,0,1,0,0,10.0,104,1041,,,,
6c639b70e3317526d84182b31e82c964,工學院,材料科學與工程研究所碩士班,女,中華民國,碩士班招生(一般生),N,N,N,N,N,N,7,0,0,0,0,,107,1071,,,,
6c6401af2b1e6a4040f5c12ceb1dfa14,管理學院,企業管理學系碩士班,女,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,3,0,0,0,3.0,101,1012,,,,
6c67f12312c5029637a10681bdc34d1e,地球科學學院,大氣科學學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,7,6,0,0,0,7.0,104,1042,部分工時,目前非就業中,,
6c6d6418e03dab8999db9eaad3592673,工學院,土木工程學系,女,中華民國,繁星推薦,N,N,N,N,N,N,0,6,0,0,1,5.0,106,1062,,,,
6c73626c3d32cce50f986d89d2872a71,工學院,機械工程學系碩士在職專班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,6.0,102,1022,,,,
6c759366bc060c34f16e23fa5e08aa9e,工學院,土木工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,2,0,0,0,0,6.0,106,1062,,,,
6c7d189a89b6214b660ece7789676985,文學院,學習與教學研究所碩士班,女,中華民國,碩士班招生(在職生),N,N,N,N,N,N,0,0,0,0,0,7.0,106,1061,,,,
6c7e1ddfa4493a148e3acf9d5af88634,工學院,機械工程學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,0,0,0,0,2.0,103,1032,全職工作,企業（包括民營企業或國營企業…等）,製造類,70k以上
6c88aa21f50f26680114734241503430,管理學院,財務金融學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,8,0,0,0,6.0,103,1032,部分工時,目前非就業中,,
6c8c45fae8fb2655873083ce3d21c09d,管理學院,財務金融學系碩士在職專班,女,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,3.0,106,1062,,,,
6c9010612970bfaa27bb8767854f6c9f,理學院,化學學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,10,1,0,0,10.0,105,1052,部分工時,目前非就業中,,
6c9219b50464fc25ca89543250ad3b36,生醫理工學院,生命科學系,男,中華民國,繁星推薦,N,N,N,N,N,N,0,11,0,0,3,3.0,104,1042,,,,
6c997e8ec0846c79420f7dc7ee2bbd52,理學院,統計研究所碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,5,0,0,0,0,8.0,105,1052,,,,
6c9f7efadcec215d8c4bf3daa2a4f0a7,資訊電機學院,資訊工程學系碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,5,0,0,0,0,9.0,106,1062,,,,
6ca1e634c850ada4e996f3193cfbb4ac,資訊電機學院,資訊工程學系,女,中華民國,學士班申請入學,Y,N,Y,Y,N,N,1,10,0,0,0,4.0,106,1062,,,,
6ca48d8cd1969d920743afe1b60a29bb,理學院,化學學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,2,0,0,0,6.0,103,1032,部分工時,目前非就業中,,
6cad470a91d1127c37e8a65963e5c5ef,客家學院,客家語文暨社會科學學系客家社會文化碩士班,女,中國,碩士班(大陸地區聯合招生),N,N,N,N,N,N,0,3,0,0,0,5.0,104,1042,,,,
6cae14334ae9311e370fde4d9d4b32ff,文學院,法國語文學系,女,中華民國,學士班(指考分發-外加名額),N,N,N,N,N,N,2,8,0,0,1,10.0,104,1042,全職工作,企業（包括民營企業或國營企業…等）,行銷與銷售類,31k~34k
6cb61c830ac44c940a894d572201aa1d,生醫理工學院,生命科學系,女,中華民國,學士班(指考分發/聯考),Y,N,N,N,Y,N,3,6,0,0,0,3.0,105,1052,部分工時,目前非就業中,,
6cb74587432157e91cc848984aa4ff43,理學院,物理學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,6,1,0,1,5.0,101,1012,部分工時,目前非就業中,,
6cb747fb4bd80eb5f6250489d78771a4,管理學院,企業管理學系碩士班,女,中華民國,碩士班招生(一般生),N,N,N,N,N,N,3,3,0,0,0,2.0,105,1052,,,,
6cb80070f2f43c8bc0c2c7120c6d76c6,資訊電機學院,電機工程學系,男,中華民國,繁星推薦,N,N,N,N,N,N,1,5,0,0,0,5.0,104,1042,部分工時,目前非就業中,,
6cbceb79d3a53855ccfcf0c9784b5047,工學院,化學工程與材料工程學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,3,0,0,0,4.0,103,1032,,,,
6cbf296ed9702f7297b43cc0f9554745,管理學院,財務金融學系,女,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,1,0,0,0,4.0,101,1012,,,,
6cc1ce7246da2339db986756e51a2769,資訊電機學院,電機工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,10.0,101,1012,全職工作,企業（包括民營企業或國營企業…等）,科學、技術、工程、數學類,45k~50k
6cc2315f10352f526845769f37c53694,工學院,土木工程學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,13,0,0,0,0,6.0,106,1062,,,,
6ccd52df8484a3775d1b7815cbd57bcd,工學院,化學工程與材料工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,5,0,0,0,0,7.0,106,1062,,,,
6ccf791dac2a921b415bb42635a7580f,工學院,能源工程研究所碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,10.0,103,1032,,,,
6cd8b4798531eae8b125c70efad20582,文學院,藝術學研究所碩士班,女,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,5,0,0,0,7.0,102,1022,,,,
6cddf0a605e633282fd832133521cdf2,管理學院,管理學院高階主管企管碩士班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,2.0,104,1042,,,,
6ce165a0769966712114a31f54efce1b,資訊電機學院,資訊工程學系軟體工程碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,3,3,0,0,0,8.0,104,1042,部分工時,目前非就業中,,
6ce422bc1db2f254a68a2b0d024efe21,理學院,統計研究所碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,0,0,0,0,4.0,102,1022,,,,
6ceab5b07a5b63f703e71cd7a15ae235,管理學院,資訊管理學系碩士班,男,中華民國,碩士班招生(一般生),Y,N,N,N,N,Y,0,3,0,0,0,6.0,103,1032,全職工作,企業（包括民營企業或國營企業…等）,資訊科技類,40k~45k
6ceb6b7e2b41421bb67ada7cc79cf11c,管理學院,財務金融學系,男,中華民國,繁星推薦,Y,Y,N,N,Y,N,0,6,0,0,0,1.0,106,1062,,,,
6ced0e29a6f3cf89373989f1fa96e890,資訊電機學院,資訊工程學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,6,0,0,0,0,3.0,106,1062,,,,
6cf19d3a94d25fdbc8d76146ebb27475,工學院,化學工程與材料工程學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,2,0,0,4,2.0,102,1022,部分工時,目前非就業中,,
6cf38a6f65f1d093bb41d3a033dd7d67,資訊電機學院,資訊工程學系碩士在職專班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,10.0,105,1051,全職工作,企業（包括民營企業或國營企業…等）,資訊科技類,49k~52k
6cf6e109fd960453c0b61718d51cc921,理學院,數學系,男,中華民國,學士班申請入學,N,N,N,N,N,N,1,8,0,0,0,1.0,104,1042,,,,
6cf879b2c9eaee6454772e0bc922facd,管理學院,人力資源管理研究所碩士班,女,中華民國,碩士班招生(一般生),N,N,N,N,N,N,4,4,0,0,0,1.0,105,1052,全職工作,企業（包括民營企業或國營企業…等）,企業經營管理類,65k~70k
6cf898c9b2050c6ffb3fabb2219240e3,工學院,環境工程研究所碩士在職專班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,9.0,102,1022,全職工作,政府部門（含職業軍人）,政府公共事務類,60k~65k
6cfbb2089c3a853fc28b0817f6a156b5,管理學院,資訊管理學系,女,中華民國,學士班申請入學,N,N,N,N,N,N,0,2,0,0,0,4.0,101,1012,全職工作,企業（包括民營企業或國營企業…等）,金融財務類,37k~40k
6cffe6fd1bda2277e0b00bb9db588414,工學院,土木工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,10.0,103,1032,,,,
6d04cb04badd61f646a96a297f2ec112,管理學院,人力資源管理研究所碩士班,女,中華民國,碩士班甄試(一般生),Y,N,N,N,N,Y,0,1,0,0,0,4.0,103,1032,,,,
6d0756dbdc23295ce9899b12bad70a33,管理學院,企業管理學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,8.0,102,1022,部分工時,目前非就業中,,
6d097e49cd499321910be8a93351e391,工學院,機械工程學系,男,中華民國,學士班申請入學,Y,N,Y,N,N,N,0,8,0,0,0,9.0,106,1062,,,,
6d0d5af5673dcde5b1e6afb7e4f25565,工學院,化學工程與材料工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,5,0,0,0,3.0,101,1012,,,,
6d0f4a64328f03e738ece0ca607a4eab,工學院,土木工程學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,9,8,0,0,0,5.0,104,1042,部分工時,目前非就業中,,
6d1564e37ec538aaddd579763e0f4c22,管理學院,工業管理研究所碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,1,3,0,0,0,5.0,104,1042,部分工時,目前非就業中,,
6d1972f72b1c5753f1602abf7e196ade,文學院,法國語文學系,女,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,6,0,0,0,1.0,103,1032,,,,
6d19c8179a8378da4ddbb90e2b81c785,工學院,機械工程學系光機電工程碩士班,女,中華民國,碩士班招生(一般生),N,N,N,N,N,N,2,4,0,0,0,3.0,105,1051,,,,
6d1a13d1fc66b207c12c54adb534ee9c,生醫理工學院,生醫科學與工程學系生物醫學工程碩士班,女,中華民國,碩士班招生(一般生),N,N,N,N,N,N,2,3,0,0,0,4.0,104,1042,部分工時,目前非就業中,,
6d1ce55b3d187e4bd8bd4095db648fda,理學院,理學院學士班,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,8,0,0,1,3.0,104,1042,全職工作,學校（包括公立及私立大學、高中、高職、國中小…等）,教育與訓練類,25k~28k
6d2116ef5395bfc7b8cc7168082517af,地球科學學院,地球科學學系地球物理博士班,女,中華民國,博士班招生(一般生),N,N,N,N,N,N,0,5,0,0,0,8.0,106,1061,,,,
6d2121bbc80a7e0471e6ae484e67a99f,理學院,物理學系,男,中華民國,學士班申請入學,N,N,N,N,N,N,0,6,0,0,0,10.0,102,1022,全職工作,企業（包括民營企業或國營企業…等）,製造類,31k~34k
6d2c7c830f1c45596555ffe4ee45babb,管理學院,財務金融學系碩士班,男,中華民國,碩士班招生(一般生),Y,N,N,N,N,Y,0,0,0,0,0,6.0,103,1032,,,,
6d30b20a3b20f24b183400820150bf65,理學院,化學學系,女,中華民國,學士班(指考分發/聯考),Y,Y,N,N,Y,Y,1,7,0,0,2,6.0,105,1052,部分工時,目前非就業中,,
6d32ebcc9f6cf589d957910de02fd713,文學院,中國文學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,1,0,0,0,10.0,106,1062,,,,
6d38c04a4abb380121c6ae216af107dd,理學院,數學系碩士班,女,中華民國,碩士班招生(一般生),N,N,N,N,N,N,3,0,0,0,0,7.0,106,1062,,,,
6d3baae0d603ef7b51c50897a00fc79a,客家學院,客家語文暨社會科學學系,女,中華民國,學士班申請入學,Y,Y,Y,N,N,N,10,9,0,0,0,1.0,105,1052,部分工時,目前非就業中,,
6d430cb978ec92137b3388ab0846d06f,管理學院,資訊管理學系,男,中華民國,學士班轉學(大二),N,N,N,N,N,N,3,4,0,0,0,,103,1032,,,,
6d44c063f73230794c8192dade378905,客家學院,客家語文暨社會科學學系客家政治經濟碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,5,2,0,0,0,4.0,106,1061,,,,
6d4d30f89845a256779119dcd38917af,管理學院,工業管理研究所碩士班,男,中華民國,碩士班招生(一般生),Y,N,N,N,N,Y,0,3,0,0,1,10.0,103,1032,全職工作,企業（包括民營企業或國營企業…等）,製造類,45k~50k
6d4f1a3aa46567cd60f3a728daf6ec24,資訊電機學院,資訊工程學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,6,0,0,0,0,,107,1071,,,,
6d5106e312978b73a9484f9360529563,理學院,化學學系,男,中華民國,學士班申請入學,Y,Y,N,N,N,N,1,11,0,0,0,1.0,105,1052,部分工時,目前非就業中,,
6d54be79eb1fc70937bf69315accafd9,工學院,機械工程學系碩士班,男,越南,碩士外籍生申請,N,N,N,N,N,N,6,3,0,0,0,1.0,104,1042,,,,
6d5915dcaf0f64da103097f41704b43a,工學院,機械工程學系,男,中華民國,學士班申請入學,N,N,N,N,N,N,0,0,0,0,0,4.0,104,1042,部分工時,目前非就業中,,
6d593c31c2ad297cd43bddbb21dbd109,管理學院,資訊管理學系,男,中華民國,學士班申請入學,N,N,N,N,N,N,0,4,0,0,0,2.0,102,1022,部分工時,目前非就業中,,
6d64bfc3ce99f9210e2ceec583312027,理學院,化學學系,男,中華民國,學士班推薦甄試生(一般）,N,N,N,N,N,N,0,4,0,0,0,8.0,102,1022,部分工時,目前非就業中,,
6d6aa5681b2eb7c219450b43a238bb8f,工學院,化學工程與材料工程學系,男,中華民國,學士班申請入學,N,N,N,N,N,N,0,2,0,1,0,8.0,104,1042,部分工時,目前非就業中,,
6d6e9498424d070953c2a7225c4834d9,工學院,機械工程學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,0,0,0,0,7.0,101,1012,部分工時,目前非就業中,,
6d6eebf430858040c86cba6c1d878686,資訊電機學院,電機工程學系,男,中華民國,學士班申請入學,N,N,N,N,N,N,0,6,0,0,0,5.0,102,1022,部分工時,目前非就業中,,
6d6f483ee69d0269e5fa2e27b6e8b2b2,地球科學學院,大氣科學學系大氣物理博士班,女,中華民國,博士班招生(在職生),N,N,N,N,N,N,0,0,0,0,0,3.0,102,1022,,,,
6d70ac0fd742b7dbe4776e8452419243,工學院,土木工程學系,女,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,1,1,0,0,10.0,101,1012,,,,
6d71e30ad4ffc62180be259401d17b6c,資訊電機學院,電機工程學系碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,8.0,101,1012,全職工作,企業（包括民營企業或國營企業…等）,科學、技術、工程、數學類,45k~50k
6d76c6dae63f9a30644cb9de9971cafe,理學院,統計研究所碩士班,男,中華民國,碩士班招生(一般生),Y,N,N,N,N,Y,0,0,0,0,0,6.0,103,1032,部分工時,目前非就業中,,
6d77e2ae055f55650ef755bba25b0319,資訊電機學院,電機工程學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,2,0,0,0,4.0,101,1012,部分工時,目前非就業中,,
6d7c1f0f51f49607035899fa43bbb70a,理學院,物理學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,4,0,1,0,7.0,101,1012,,,,
6d7d20e9d88b37411ac328cfe2901d28,地球科學學院,地球科學學系,女,中華民國,學士班申請入學,N,N,N,N,N,N,6,6,0,0,2,4.0,104,1042,,,,
6d7d453e7db57b673d59305bfc5fb4e3,理學院,化學學系,女,中華民國,學士班(指考分發/聯考),Y,Y,N,N,N,N,5,13,0,0,1,4.0,105,1052,,,,
6d7e97c7b08edcffea18899e844a3971,工學院,土木工程學系碩士在職專班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,2.0,101,1012,,,,
6d7e9d7f45ea475eb7df60a6f6c40fca,管理學院,財務金融學系,女,中華民國,四技二專推薦(甄選)入學,Y,Y,N,N,N,N,0,4,0,0,0,8.0,105,1052,全職工作,企業（包括民營企業或國營企業…等）,金融財務類,43k~46k
6d81446d40df3d6c38cbaafb84631f94,管理學院,人力資源管理研究所碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,3,3,0,0,0,3.0,104,1042,,,,
6d82993ec8281f3515ff027693b5044a,地球科學學院,地球科學學系,男,中華民國,學士班申請入學,Y,Y,N,N,N,N,1,4,0,0,3,1.0,106,1062,,,,
6d869aed6d7d5d84d8c11d5f8ca44743,工學院,土木工程學系,男,中華民國,學士班申請入學,N,N,N,N,N,N,1,2,0,0,0,5.0,102,1022,,,,
6d870a4122ecdc77c8ac5082d119b20a,地球科學學院,地球科學學系,女,中華民國,學士班申請入學,Y,N,N,N,Y,Y,4,4,0,0,3,2.0,105,1052,部分工時,目前非就業中,,
6d8789327666afc49ba0f4f697896d1c,管理學院,產業經濟研究所碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,1,1,0,0,0,6.0,105,1052,全職工作,企業（包括民營企業或國營企業…等）,金融財務類,46k~49k
6d934df5529463294dc43fe4c913ec7c,文學院,歷史研究所碩士在職專班,女,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,3.0,105,1052,,,,
6d952270b5c142e5424bd0e25d040e88,工學院,化學工程與材料工程學系,男,澳門,學士班僑生(海招會-聯合分發),Y,Y,N,Y,N,N,1,10,1,0,0,10.0,106,1061,,,,
6d961f153689d1aff3f11c6384cfffa3,工學院,土木工程學系,男,中華民國,學士班(指考分發/聯考),Y,Y,N,N,N,N,2,9,0,0,0,9.0,106,1062,,,,
6d9d9118c2135ecbd43fec7834d810ab,工學院,土木工程學系,女,中華民國,繁星推薦,N,N,N,N,N,N,0,8,0,0,1,8.0,103,1032,全職工作,企業（包括民營企業或國營企業…等）,建築營造類,28k~31k
6d9defccaf94fb456618192756f84696,資訊電機學院,通訊工程學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,4,0,0,0,5.0,103,1032,部分工時,目前非就業中,,
6da0b98f803c07b81d037edfe96d0c4d,工學院,材料科學與工程研究所碩士班,女,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,3,0,0,0,2.0,103,1032,全職工作,企業（包括民營企業或國營企業…等）,科學、技術、工程、數學類,45k~50k
6da1ee6b4691e3513b428d40c1ec2c22,工學院,機械工程學系,男,中華民國,學士班申請入學,N,N,N,N,N,N,0,9,0,0,0,1.0,101,1012,部分工時,目前非就業中,,
6da4e4cffa145dd37cf9d3e4321dd9f8,地球科學學院,大氣科學學系,男,中華民國,學士班申請入學,N,N,N,N,N,N,0,8,0,0,2,8.0,103,1032,全職工作,企業（包括民營企業或國營企業…等）,資訊科技類,40k~45k
6da69669ea078173de0893c05db4fed6,理學院,理學院學士班,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,7,0,0,0,3.0,101,1012,部分工時,目前非就業中,,
6da6e632d58b4908e33d96a820fbda38,客家學院,客家語文暨社會科學學系客家社會文化碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,3,0,0,0,0,10.0,106,1062,,,,
6dac00c0e10a93714e2b3a4d4ee08738,資訊電機學院,電機工程學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,1,0,0,0,0,3.0,106,1062,,,,
6dae868824a7817191032261dbd4ce82,資訊電機學院,資訊工程學系,男,中華民國,繁星推薦,N,N,N,N,N,N,0,10,0,0,0,6.0,104,1042,,,,
6db0a17f882270791be783eb34f74048,資訊電機學院,通訊工程學系,女,中華民國,繁星推薦,Y,Y,N,Y,N,Y,7,7,0,0,2,2.0,105,1052,,,,
6db7c34f145dc06a09dcb0f6cd528296,資訊電機學院,網路學習科技研究所碩士班,男,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,1.0,102,1022,部分工時,目前非就業中,,
6dbb7fdbd563620fe0b5c584efd7ff14,管理學院,管理學院高階主管企管碩士班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,9.0,103,1032,部分工時,目前非就業中,,
6dbbffe1faef83a8d83fe850807abb09,資訊電機學院,資訊工程學系,男,中華民國,學士班申請入學,Y,N,N,N,Y,N,5,4,0,0,0,7.0,106,1061,,,,
6dc08f2cce24b781e88c6e20399545df,工學院,土木工程學系,男,中華民國,學士班(指考分發/聯考),Y,N,Y,N,N,N,2,12,0,0,0,8.0,106,1062,,,,
6dc24f9597d55ca04f748812bfaa866b,資訊電機學院,資訊工程學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,4,0,0,0,2.0,101,1012,,,,
6dc4e28f5b428195314f111508d1f717,資訊電機學院,電機工程學系碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,8,0,0,0,0,7.0,106,1062,,,,
6dc4f0facf595914317926ae805940b8,太空及遙測研究中心,遙測科技碩士學位學程,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,3,0,0,0,0,7.0,104,1042,部分工時,目前非就業中,,
6dc4f5f0c595e81e621e2c8b2901a7f6,資訊電機學院,電機工程學系,男,中華民國,學士班申請入學,N,N,N,N,N,N,0,6,1,0,2,9.0,101,1012,部分工時,目前非就業中,,
6dc5ab4a64426bf8766d9b572b47ea14,資訊電機學院,資訊工程學系,男,中華民國,學士班(指考分發/聯考),Y,Y,N,N,N,Y,12,10,0,0,0,9.0,106,1062,,,,
6dc678821ac633003fa1e05ac36fa467,管理學院,管理學院高階主管企管碩士班,男,中華民國,碩士在職專班,N,N,N,N,N,N,0,0,0,0,0,5.0,105,1052,全職工作,企業（包括民營企業或國營企業…等）,製造類,130k~140k
6dc69aa661fd50ab2c596a3258b9a669,管理學院,財務金融學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,2,0,0,0,5.0,101,1012,全職工作,企業（包括民營企業或國營企業…等）,金融財務類,22k~25k
6dc8aaccae57683393a90628bfd3150a,地球科學學院,地球科學學系,男,中華民國,學士班(指考分發/聯考),N,N,N,N,N,N,0,8,0,0,1,10.0,104,1042,,,,
6dc9a95dc18cc7f0bc611bf67e5d9376,地球科學學院,太空科學研究所碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,3,0,0,0,1.0,102,1022,全職工作,企業（包括民營企業或國營企業…等）,休閒與觀光旅遊類,34k~37k
6dca54a303b94dabfaae4a738ea6ec19,文學院,藝術學研究所碩士班,女,中華民國,碩士班招生(一般生),N,N,N,N,N,N,0,7,0,0,0,4.0,101,1011,全職工作,企業（包括民營企業或國營企業…等）,企業經營管理類,34k~37k
6ddfe7baad3322a7e060999692530f00,理學院,物理學系碩士班,男,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,0,0,0,0,2.0,104,1041,,,,
6de1793f19aaf280c5833d9cec7af840,資訊電機學院,通訊工程學系博士班,男,中華民國,博士班招生(一般生),N,N,N,N,N,N,0,0,0,0,0,10.0,101,1012,全職工作,企業（包括民營企業或國營企業…等）,科學、技術、工程、數學類,70k以上
6de6fde1627a63dfd485662f5070b73e,理學院,化學學系,男,中華民國,學士班(指考分發/聯考),Y,Y,N,N,N,N,3,9,0,0,0,9.0,106,1062,,,,
6dedb364049ff98f5760cb0d202709e5,理學院,數學系碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,0,0,0,0,0,8.0,104,1042,全職工作,企業（包括民營企業或國營企業…等）,科學、技術、工程、數學類,40k~43k
6df359e02fcda16376318e111946b693,管理學院,資訊管理學系碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,3,0,0,0,0,2.0,105,1052,,,,
6dffa8fb27bcbea4064a26025643cc32,工學院,化學工程與材料工程學系碩士班,女,中華民國,碩士班甄試(一般生),N,N,N,N,N,N,3,3,0,0,0,2.0,105,1052,全職工作,企業（包括民營企業或國營企業…等）,製造類,46k~49k
6e035d502c8e3230ef5629dce8106273,理學院,光電科學與工程學系,女,中華民國,學士班(指考分發/聯考),Y,Y,N,N,N,Y,2,9,0,0,0,2.0,106,1062,,,,
