s_id,semester,club_id,position,member_flag,assistant_manager_flag,manager_flag
ef34047d70977691222cb9669082995a,1051,D009,1,Y,N,N
ef34047d70977691222cb9669082995a,1052,D009,1,Y,N,N
8a67403cc9065c9c10565808d98acafd,1031,D009,1,Y,N,N
8a67403cc9065c9c10565808d98acafd,1032,D009,1,Y,N,N
8a67403cc9065c9c10565808d98acafd,1041,D009,1,Y,N,N
8a67403cc9065c9c10565808d98acafd,1042,D009,1,Y,N,N
8a67403cc9065c9c10565808d98acafd,1051,D009,1,Y,N,N
8a67403cc9065c9c10565808d98acafd,1052,D009,1,Y,N,N
2e4f9db7031acb7ec6158eff88c7b34c,1031,D009,1,Y,N,N
2e4f9db7031acb7ec6158eff88c7b34c,1032,D009,1,Y,N,N
2e4f9db7031acb7ec6158eff88c7b34c,1041,D009,1,Y,N,N
2e4f9db7031acb7ec6158eff88c7b34c,1042,D009,1,Y,N,N
2e4f9db7031acb7ec6158eff88c7b34c,1051,D009,1,Y,N,N
2e4f9db7031acb7ec6158eff88c7b34c,1052,D009,1,Y,N,N
88dffeccbc01dd75650d9b6b5364b92c,1031,D009,1,Y,N,N
88dffeccbc01dd75650d9b6b5364b92c,1032,D009,1,Y,N,N
88dffeccbc01dd75650d9b6b5364b92c,1041,D009,1,Y,N,N
88dffeccbc01dd75650d9b6b5364b92c,1042,D009,1,Y,N,N
88dffeccbc01dd75650d9b6b5364b92c,1051,D009,1,Y,N,N
88dffeccbc01dd75650d9b6b5364b92c,1052,D009,1,Y,N,N
956fbd518cadaa33f26958a0dfe7241d,1031,D009,1,Y,N,N
956fbd518cadaa33f26958a0dfe7241d,1032,D009,1,Y,N,N
956fbd518cadaa33f26958a0dfe7241d,1041,D009,1,Y,N,N
956fbd518cadaa33f26958a0dfe7241d,1042,D009,1,Y,N,N
956fbd518cadaa33f26958a0dfe7241d,1051,D009,1,Y,N,N
956fbd518cadaa33f26958a0dfe7241d,1052,D009,1,Y,N,N
4f8161d5e135c61e51f0bba8418b2eb4,1031,B020,1,Y,N,N
4f8161d5e135c61e51f0bba8418b2eb4,1032,B020,1,Y,N,N
4f8161d5e135c61e51f0bba8418b2eb4,1041,B020,1,Y,N,N
4f8161d5e135c61e51f0bba8418b2eb4,1042,B020,1,Y,N,N
4f8161d5e135c61e51f0bba8418b2eb4,1051,B020,1,Y,N,N
a15a14c5f6f48d9d9d42be827619d6ef,1031,D005,1,Y,N,N
a15a14c5f6f48d9d9d42be827619d6ef,1032,D005,1,Y,N,N
a15a14c5f6f48d9d9d42be827619d6ef,1041,D005,1,Y,N,N
a15a14c5f6f48d9d9d42be827619d6ef,1042,D005,1,Y,N,N
a15a14c5f6f48d9d9d42be827619d6ef,1051,D005,1,Y,N,N
a15a14c5f6f48d9d9d42be827619d6ef,1052,D005,1,Y,N,N
85f51039e8cc656f2e6aba15939f89c4,1031,D005,1,Y,N,N
85f51039e8cc656f2e6aba15939f89c4,1032,D005,1,Y,N,N
85f51039e8cc656f2e6aba15939f89c4,1041,D005,1,Y,N,N
85f51039e8cc656f2e6aba15939f89c4,1042,D005,1,Y,N,N
85f51039e8cc656f2e6aba15939f89c4,1051,D005,1,Y,N,N
85f51039e8cc656f2e6aba15939f89c4,1052,D005,1,Y,N,N
c2b0c5f1b246bf984c63f09b9df9885d,1031,D005,1,Y,N,N
c2b0c5f1b246bf984c63f09b9df9885d,1032,D005,1,Y,N,N
c2b0c5f1b246bf984c63f09b9df9885d,1041,D005,1,Y,N,N
c2b0c5f1b246bf984c63f09b9df9885d,1042,D005,1,Y,N,N
c2b0c5f1b246bf984c63f09b9df9885d,1051,D005,1,Y,N,N
c2b0c5f1b246bf984c63f09b9df9885d,1052,D005,1,Y,N,N
d6266a7b15325e0154116b825cc1945c,1031,D005,1,Y,N,N
d6266a7b15325e0154116b825cc1945c,1032,D005,1,Y,N,N
d6266a7b15325e0154116b825cc1945c,1041,D005,1,Y,N,N
d6266a7b15325e0154116b825cc1945c,1042,D005,1,Y,N,N
d6266a7b15325e0154116b825cc1945c,1051,D005,1,Y,N,N
d6266a7b15325e0154116b825cc1945c,1052,D005,1,Y,N,N
4dbfca18f26781abee01d944f1fae314,1031,E023,1,Y,N,N
4dbfca18f26781abee01d944f1fae314,1032,E023,1,Y,N,N
4dbfca18f26781abee01d944f1fae314,1041,E023,1,Y,N,N
4dbfca18f26781abee01d944f1fae314,1042,E023,1,Y,N,N
4dbfca18f26781abee01d944f1fae314,1051,E023,1,Y,N,N
7bb486eb430f06a641c477f6363785f7,1031,E023,1,Y,N,N
7bb486eb430f06a641c477f6363785f7,1032,E023,1,Y,N,N
7bb486eb430f06a641c477f6363785f7,1041,E023,1,Y,N,N
4dc8e3f6bdb50fa939bfe7fa515d5d61,1031,E023,2,N,Y,N
4dc8e3f6bdb50fa939bfe7fa515d5d61,1032,E023,2,N,Y,N
4dc8e3f6bdb50fa939bfe7fa515d5d61,1041,E023,2,N,Y,N
4dc8e3f6bdb50fa939bfe7fa515d5d61,1042,E023,2,N,Y,N
4dc8e3f6bdb50fa939bfe7fa515d5d61,1051,E023,2,N,Y,N
4dc8e3f6bdb50fa939bfe7fa515d5d61,1052,E023,2,N,Y,N
6aacf780e8e8c3fbe3ae2e74bd74caa9,1031,E023,1,Y,N,N
6aacf780e8e8c3fbe3ae2e74bd74caa9,1032,E023,1,Y,N,N
6aacf780e8e8c3fbe3ae2e74bd74caa9,1041,E023,1,Y,N,N
f91830e1a95ce635a6185fd196043b57,1031,E023,1,Y,N,N
f91830e1a95ce635a6185fd196043b57,1032,E023,1,Y,N,N
f91830e1a95ce635a6185fd196043b57,1041,E023,1,Y,N,N
5570108f4a176ceecbcaa14a0c003672,1031,E023,1,Y,N,N
5570108f4a176ceecbcaa14a0c003672,1032,E023,1,Y,N,N
5570108f4a176ceecbcaa14a0c003672,1041,E023,1,Y,N,N
9e2f9d2eda4e8c06f01d9042cb96bb58,1031,E023,1,Y,N,N
9e2f9d2eda4e8c06f01d9042cb96bb58,1032,E023,1,Y,N,N
9e2f9d2eda4e8c06f01d9042cb96bb58,1041,E023,1,Y,N,N
9e2f9d2eda4e8c06f01d9042cb96bb58,1042,E023,1,Y,N,N
9e2f9d2eda4e8c06f01d9042cb96bb58,1051,E023,1,Y,N,N
260334b76416b1c02767fc8dddf3afdd,1031,E023,1,Y,N,N
260334b76416b1c02767fc8dddf3afdd,1032,E023,1,Y,N,N
260334b76416b1c02767fc8dddf3afdd,1041,E023,1,Y,N,N
260334b76416b1c02767fc8dddf3afdd,1042,E023,1,Y,N,N
4354becc66aa691bcd179bcdbb517380,1031,E023,1,Y,N,N
4354becc66aa691bcd179bcdbb517380,1032,E023,1,Y,N,N
4354becc66aa691bcd179bcdbb517380,1041,E023,1,Y,N,N
4354becc66aa691bcd179bcdbb517380,1042,E023,1,Y,N,N
6298d49f0eec1d17649f9ed88cd9f383,1031,E023,1,Y,N,N
6298d49f0eec1d17649f9ed88cd9f383,1032,E023,1,Y,N,N
6298d49f0eec1d17649f9ed88cd9f383,1041,E023,1,Y,N,N
0965c177eaa0e6d9772cd3fc1d0cb4e9,1031,E023,1,Y,N,N
0965c177eaa0e6d9772cd3fc1d0cb4e9,1032,E023,1,Y,N,N
0965c177eaa0e6d9772cd3fc1d0cb4e9,1041,E023,1,Y,N,N
3c970658fb1c770a4ad85d83b8736caa,1031,E023,1,Y,N,N
3c970658fb1c770a4ad85d83b8736caa,1032,E023,1,Y,N,N
3c970658fb1c770a4ad85d83b8736caa,1041,E023,1,Y,N,N
8cfb7cc4f6f8be3f4e0ae593ba6ec6a9,1031,E023,1,Y,N,N
8cfb7cc4f6f8be3f4e0ae593ba6ec6a9,1032,E023,1,Y,N,N
8cfb7cc4f6f8be3f4e0ae593ba6ec6a9,1041,E023,1,Y,N,N
8cfb7cc4f6f8be3f4e0ae593ba6ec6a9,1042,E023,1,Y,N,N
4778e62b5fe2ad9e80a8a6dbd07151f2,1031,E023,1,Y,N,N
4778e62b5fe2ad9e80a8a6dbd07151f2,1032,E023,1,Y,N,N
4778e62b5fe2ad9e80a8a6dbd07151f2,1041,E023,1,Y,N,N
ee7e356a38395e699b4a6738f69cf133,1031,E023,1,Y,N,N
ee7e356a38395e699b4a6738f69cf133,1032,E023,1,Y,N,N
ee7e356a38395e699b4a6738f69cf133,1041,E023,1,Y,N,N
ef29cb40cda4c514ebbd2d4ea879a41c,1031,E023,1,Y,N,N
ef29cb40cda4c514ebbd2d4ea879a41c,1032,E023,1,Y,N,N
ef29cb40cda4c514ebbd2d4ea879a41c,1041,E023,1,Y,N,N
5b09f7008032e29ff0b09eade8942e9d,1031,E023,1,Y,N,N
5b09f7008032e29ff0b09eade8942e9d,1032,E023,1,Y,N,N
5b09f7008032e29ff0b09eade8942e9d,1041,E023,1,Y,N,N
db3ecebdf86a51277255479eaeae089c,1031,E023,1,Y,N,N
db3ecebdf86a51277255479eaeae089c,1032,E023,1,Y,N,N
db3ecebdf86a51277255479eaeae089c,1041,E023,1,Y,N,N
db3ecebdf86a51277255479eaeae089c,1042,E023,1,Y,N,N
9e5cb149245d076b4813dc2fd2417525,1031,E023,1,Y,N,N
9e5cb149245d076b4813dc2fd2417525,1032,E023,1,Y,N,N
9e5cb149245d076b4813dc2fd2417525,1041,E023,1,Y,N,N
2b8f161b5ab85e7da6e95160f0a24e30,1031,E023,1,Y,N,N
2b8f161b5ab85e7da6e95160f0a24e30,1032,E023,1,Y,N,N
2b8f161b5ab85e7da6e95160f0a24e30,1041,E023,1,Y,N,N
3bdebe7c194bdd2291106f82985dfa57,1031,D006,1,Y,N,N
3bdebe7c194bdd2291106f82985dfa57,1032,D006,1,Y,N,N
3bdebe7c194bdd2291106f82985dfa57,1041,D006,1,Y,N,N
3bdebe7c194bdd2291106f82985dfa57,1042,D006,1,Y,N,N
3bdebe7c194bdd2291106f82985dfa57,1051,D006,1,Y,N,N
3bdebe7c194bdd2291106f82985dfa57,1052,D006,1,Y,N,N
afa7064f4bc0caceafeae1f975827182,1031,D006,1,Y,N,N
afa7064f4bc0caceafeae1f975827182,1032,D006,1,Y,N,N
afa7064f4bc0caceafeae1f975827182,1041,D006,1,Y,N,N
afa7064f4bc0caceafeae1f975827182,1042,D006,1,Y,N,N
afa7064f4bc0caceafeae1f975827182,1051,D006,1,Y,N,N
afa7064f4bc0caceafeae1f975827182,1052,D006,1,Y,N,N
f119a479b684bc0c21602524e5cde07b,1031,D006,1,Y,N,N
f119a479b684bc0c21602524e5cde07b,1032,D006,1,Y,N,N
f119a479b684bc0c21602524e5cde07b,1041,D006,1,Y,N,N
f119a479b684bc0c21602524e5cde07b,1042,D006,1,Y,N,N
f119a479b684bc0c21602524e5cde07b,1051,D006,1,Y,N,N
f119a479b684bc0c21602524e5cde07b,1052,D006,1,Y,N,N
4cb2422391b09a9b07fe277bf290d0b6,1031,D006,1,Y,N,N
4cb2422391b09a9b07fe277bf290d0b6,1032,D006,1,Y,N,N
4cb2422391b09a9b07fe277bf290d0b6,1041,D006,1,Y,N,N
4cb2422391b09a9b07fe277bf290d0b6,1042,D006,1,Y,N,N
4cb2422391b09a9b07fe277bf290d0b6,1051,D006,1,Y,N,N
4cb2422391b09a9b07fe277bf290d0b6,1052,D006,1,Y,N,N
d2a0c88c9ebf28a4d63d7d94f8a9ca8f,1031,D006,1,Y,N,N
d2a0c88c9ebf28a4d63d7d94f8a9ca8f,1032,D006,1,Y,N,N
d2a0c88c9ebf28a4d63d7d94f8a9ca8f,1041,D006,1,Y,N,N
d2a0c88c9ebf28a4d63d7d94f8a9ca8f,1042,D006,1,Y,N,N
d2a0c88c9ebf28a4d63d7d94f8a9ca8f,1051,D006,1,Y,N,N
d2a0c88c9ebf28a4d63d7d94f8a9ca8f,1052,D006,1,Y,N,N
4ccc0cb4635e565e0897f6f6a3bc4f90,1031,D006,1,Y,N,N
4ccc0cb4635e565e0897f6f6a3bc4f90,1032,D006,1,Y,N,N
4ccc0cb4635e565e0897f6f6a3bc4f90,1041,D006,1,Y,N,N
4ccc0cb4635e565e0897f6f6a3bc4f90,1042,D006,1,Y,N,N
4ccc0cb4635e565e0897f6f6a3bc4f90,1051,D006,1,Y,N,N
4ccc0cb4635e565e0897f6f6a3bc4f90,1052,D006,1,Y,N,N
25dedceb2eeb2f328de5915e2a1dd54e,1031,D006,1,Y,N,N
25dedceb2eeb2f328de5915e2a1dd54e,1032,D006,1,Y,N,N
25dedceb2eeb2f328de5915e2a1dd54e,1041,D006,1,Y,N,N
25dedceb2eeb2f328de5915e2a1dd54e,1042,D006,1,Y,N,N
25dedceb2eeb2f328de5915e2a1dd54e,1051,D006,1,Y,N,N
25dedceb2eeb2f328de5915e2a1dd54e,1052,D006,1,Y,N,N
c396c8e4a7aa71356be6d7eb68aa1acf,1031,C015,1,Y,N,N
c396c8e4a7aa71356be6d7eb68aa1acf,1032,C015,1,Y,N,N
c396c8e4a7aa71356be6d7eb68aa1acf,1041,C015,1,Y,N,N
c396c8e4a7aa71356be6d7eb68aa1acf,1042,C015,1,Y,N,N
db5fe5021e6d6f316e5db85e88ac1573,1031,B019,1,Y,N,N
db5fe5021e6d6f316e5db85e88ac1573,1032,B019,1,Y,N,N
db5fe5021e6d6f316e5db85e88ac1573,1041,B019,1,Y,N,N
429b5cdb276cefebda17b1f3bd8eeb0f,1031,A019,2,N,Y,N
429b5cdb276cefebda17b1f3bd8eeb0f,1032,A019,2,N,Y,N
429b5cdb276cefebda17b1f3bd8eeb0f,1041,A019,2,N,Y,N
429b5cdb276cefebda17b1f3bd8eeb0f,1042,A019,2,N,Y,N
429b5cdb276cefebda17b1f3bd8eeb0f,1051,A019,2,N,Y,N
429b5cdb276cefebda17b1f3bd8eeb0f,1052,A019,2,N,Y,N
c511d372053a92661b2fb92c61267a0b,1031,A019,1,Y,N,N
c511d372053a92661b2fb92c61267a0b,1032,A019,1,Y,N,N
c511d372053a92661b2fb92c61267a0b,1041,A019,1,Y,N,N
c511d372053a92661b2fb92c61267a0b,1042,A019,1,Y,N,N
c511d372053a92661b2fb92c61267a0b,1051,A019,1,Y,N,N
c511d372053a92661b2fb92c61267a0b,1052,A019,1,Y,N,N
6355ae36354411646f07234b7e0774fc,1031,A019,1,Y,N,N
6355ae36354411646f07234b7e0774fc,1032,A019,1,Y,N,N
6355ae36354411646f07234b7e0774fc,1041,A019,1,Y,N,N
6355ae36354411646f07234b7e0774fc,1042,A019,1,Y,N,N
6355ae36354411646f07234b7e0774fc,1051,A019,1,Y,N,N
6355ae36354411646f07234b7e0774fc,1052,A019,1,Y,N,N
0e42f62e3a1c4b56032fe14dfab8cc8a,1031,A019,1,Y,N,N
0e42f62e3a1c4b56032fe14dfab8cc8a,1032,A019,1,Y,N,N
0e42f62e3a1c4b56032fe14dfab8cc8a,1041,A019,1,Y,N,N
0e42f62e3a1c4b56032fe14dfab8cc8a,1042,A019,1,Y,N,N
0e42f62e3a1c4b56032fe14dfab8cc8a,1051,A019,1,Y,N,N
0e42f62e3a1c4b56032fe14dfab8cc8a,1052,A019,1,Y,N,N
7c8acec417a3751b1aed6944abfb3006,1031,A019,1,Y,N,N
7c8acec417a3751b1aed6944abfb3006,1032,A019,1,Y,N,N
7c8acec417a3751b1aed6944abfb3006,1041,A019,1,Y,N,N
7c8acec417a3751b1aed6944abfb3006,1042,A019,1,Y,N,N
7c8acec417a3751b1aed6944abfb3006,1051,A019,1,Y,N,N
7c8acec417a3751b1aed6944abfb3006,1052,A019,1,Y,N,N
9d118d78be7af2ba4efa1ff3ddd809ba,1031,A019,1,Y,N,N
9d118d78be7af2ba4efa1ff3ddd809ba,1032,A019,1,Y,N,N
9d118d78be7af2ba4efa1ff3ddd809ba,1041,A019,1,Y,N,N
9d118d78be7af2ba4efa1ff3ddd809ba,1042,A019,1,Y,N,N
9d118d78be7af2ba4efa1ff3ddd809ba,1051,A019,1,Y,N,N
9d118d78be7af2ba4efa1ff3ddd809ba,1052,A019,1,Y,N,N
e95c04570af7c58c3741f2058e4c9974,1031,A019,1,Y,N,N
e95c04570af7c58c3741f2058e4c9974,1032,A019,1,Y,N,N
e95c04570af7c58c3741f2058e4c9974,1041,A019,1,Y,N,N
e95c04570af7c58c3741f2058e4c9974,1042,A019,1,Y,N,N
e95c04570af7c58c3741f2058e4c9974,1051,A019,1,Y,N,N
e95c04570af7c58c3741f2058e4c9974,1052,A019,1,Y,N,N
43b54093a420c0dce5338fc1c8d8874c,1031,A019,2,N,Y,N
43b54093a420c0dce5338fc1c8d8874c,1032,A019,2,N,Y,N
43b54093a420c0dce5338fc1c8d8874c,1041,A019,2,N,Y,N
43b54093a420c0dce5338fc1c8d8874c,1042,A019,2,N,Y,N
43b54093a420c0dce5338fc1c8d8874c,1051,A019,2,N,Y,N
43b54093a420c0dce5338fc1c8d8874c,1052,A019,2,N,Y,N
d3b4ba0d024289bc61643ea26158828b,1031,A019,1,Y,N,N
d3b4ba0d024289bc61643ea26158828b,1032,A019,1,Y,N,N
d3b4ba0d024289bc61643ea26158828b,1041,A019,1,Y,N,N
d3b4ba0d024289bc61643ea26158828b,1042,A019,1,Y,N,N
d3b4ba0d024289bc61643ea26158828b,1051,A019,1,Y,N,N
d3b4ba0d024289bc61643ea26158828b,1052,A019,1,Y,N,N
a6da65e4bc20bbc37c0e3dc5cdcc64a7,1031,A019,1,Y,N,N
a6da65e4bc20bbc37c0e3dc5cdcc64a7,1032,A019,1,Y,N,N
a6da65e4bc20bbc37c0e3dc5cdcc64a7,1041,A019,1,Y,N,N
a6da65e4bc20bbc37c0e3dc5cdcc64a7,1042,A019,1,Y,N,N
a6da65e4bc20bbc37c0e3dc5cdcc64a7,1051,A019,1,Y,N,N
a6da65e4bc20bbc37c0e3dc5cdcc64a7,1052,A019,1,Y,N,N
5d4e411d881ba8c8c62abcf92e319989,1031,A019,1,Y,N,N
5d4e411d881ba8c8c62abcf92e319989,1032,A019,1,Y,N,N
5d4e411d881ba8c8c62abcf92e319989,1041,A019,1,Y,N,N
5d4e411d881ba8c8c62abcf92e319989,1042,A019,1,Y,N,N
5d4e411d881ba8c8c62abcf92e319989,1051,A019,1,Y,N,N
5d4e411d881ba8c8c62abcf92e319989,1052,A019,1,Y,N,N
c6c32423d7fbbaa2ce318b123d455e50,1031,A019,1,Y,N,N
c6c32423d7fbbaa2ce318b123d455e50,1032,A019,1,Y,N,N
c6c32423d7fbbaa2ce318b123d455e50,1041,A019,1,Y,N,N
c6c32423d7fbbaa2ce318b123d455e50,1042,A019,1,Y,N,N
c6c32423d7fbbaa2ce318b123d455e50,1051,A019,1,Y,N,N
c6c32423d7fbbaa2ce318b123d455e50,1052,A019,1,Y,N,N
b4959da5261e2d5614d4f645be7b0c04,1031,A019,1,Y,N,N
b4959da5261e2d5614d4f645be7b0c04,1032,A019,1,Y,N,N
b4959da5261e2d5614d4f645be7b0c04,1041,A019,1,Y,N,N
b4959da5261e2d5614d4f645be7b0c04,1042,A019,1,Y,N,N
b4959da5261e2d5614d4f645be7b0c04,1051,A019,1,Y,N,N
b4959da5261e2d5614d4f645be7b0c04,1052,A019,1,Y,N,N
7c1fbda792ef950849d02005753bf0f6,1031,A019,1,Y,N,N
7c1fbda792ef950849d02005753bf0f6,1032,A019,1,Y,N,N
7c1fbda792ef950849d02005753bf0f6,1041,A019,1,Y,N,N
7c1fbda792ef950849d02005753bf0f6,1042,A019,1,Y,N,N
7c1fbda792ef950849d02005753bf0f6,1051,A019,1,Y,N,N
7c1fbda792ef950849d02005753bf0f6,1052,A019,1,Y,N,N
1ff7bad48a963ca944dbb7e068597f92,1031,A019,2,N,Y,N
1ff7bad48a963ca944dbb7e068597f92,1032,A019,2,N,Y,N
1ff7bad48a963ca944dbb7e068597f92,1041,A019,2,N,Y,N
1ff7bad48a963ca944dbb7e068597f92,1042,A019,2,N,Y,N
1ff7bad48a963ca944dbb7e068597f92,1051,A019,2,N,Y,N
1ff7bad48a963ca944dbb7e068597f92,1052,A019,2,N,Y,N
f03c8c0a7fd83f9ff959e842cbc5cee5,1031,A019,1,Y,N,N
f03c8c0a7fd83f9ff959e842cbc5cee5,1032,A019,1,Y,N,N
f03c8c0a7fd83f9ff959e842cbc5cee5,1041,A019,1,Y,N,N
f03c8c0a7fd83f9ff959e842cbc5cee5,1042,A019,1,Y,N,N
f03c8c0a7fd83f9ff959e842cbc5cee5,1051,A019,1,Y,N,N
f03c8c0a7fd83f9ff959e842cbc5cee5,1052,A019,1,Y,N,N
0259a410f1e14c531f0e72184c8cb48b,1031,A019,1,Y,N,N
0259a410f1e14c531f0e72184c8cb48b,1032,A019,1,Y,N,N
0259a410f1e14c531f0e72184c8cb48b,1041,A019,1,Y,N,N
0259a410f1e14c531f0e72184c8cb48b,1042,A019,1,Y,N,N
0259a410f1e14c531f0e72184c8cb48b,1051,A019,1,Y,N,N
0259a410f1e14c531f0e72184c8cb48b,1052,A019,1,Y,N,N
696ccc8cc4d33ba5c1f8b9ff565c4251,1031,A019,1,Y,N,N
696ccc8cc4d33ba5c1f8b9ff565c4251,1032,A019,1,Y,N,N
696ccc8cc4d33ba5c1f8b9ff565c4251,1041,A019,1,Y,N,N
696ccc8cc4d33ba5c1f8b9ff565c4251,1042,A019,1,Y,N,N
696ccc8cc4d33ba5c1f8b9ff565c4251,1051,A019,1,Y,N,N
696ccc8cc4d33ba5c1f8b9ff565c4251,1052,A019,1,Y,N,N
e1dd124f7550ef6b71e63d3017cd9ab9,1031,A019,1,Y,N,N
e1dd124f7550ef6b71e63d3017cd9ab9,1032,A019,1,Y,N,N
e1dd124f7550ef6b71e63d3017cd9ab9,1041,A019,1,Y,N,N
e1dd124f7550ef6b71e63d3017cd9ab9,1042,A019,1,Y,N,N
e1dd124f7550ef6b71e63d3017cd9ab9,1051,A019,1,Y,N,N
e1dd124f7550ef6b71e63d3017cd9ab9,1052,A019,1,Y,N,N
0798631de3405cd8bde485872647ccea,1031,A019,1,Y,N,N
0798631de3405cd8bde485872647ccea,1032,A019,1,Y,N,N
0798631de3405cd8bde485872647ccea,1041,A019,1,Y,N,N
0798631de3405cd8bde485872647ccea,1042,A019,1,Y,N,N
0798631de3405cd8bde485872647ccea,1051,A019,1,Y,N,N
0798631de3405cd8bde485872647ccea,1052,A019,1,Y,N,N
643e308830fe1e14d15ba442013d3216,1031,A019,2,N,Y,N
643e308830fe1e14d15ba442013d3216,1032,A019,2,N,Y,N
643e308830fe1e14d15ba442013d3216,1041,A019,2,N,Y,N
643e308830fe1e14d15ba442013d3216,1042,A019,2,N,Y,N
643e308830fe1e14d15ba442013d3216,1051,A019,2,N,Y,N
643e308830fe1e14d15ba442013d3216,1052,A019,2,N,Y,N
cc7867e1fd78cfc92458faa68c463425,1031,A019,1,Y,N,N
cc7867e1fd78cfc92458faa68c463425,1032,A019,1,Y,N,N
cc7867e1fd78cfc92458faa68c463425,1041,A019,1,Y,N,N
cc7867e1fd78cfc92458faa68c463425,1042,A019,1,Y,N,N
cc7867e1fd78cfc92458faa68c463425,1051,A019,1,Y,N,N
cc7867e1fd78cfc92458faa68c463425,1052,A019,1,Y,N,N
f82f0a752ffe76aca04e4860067c3313,1031,A019,1,Y,N,N
f82f0a752ffe76aca04e4860067c3313,1032,A019,1,Y,N,N
f82f0a752ffe76aca04e4860067c3313,1041,A019,1,Y,N,N
f82f0a752ffe76aca04e4860067c3313,1042,A019,1,Y,N,N
f82f0a752ffe76aca04e4860067c3313,1051,A019,1,Y,N,N
f82f0a752ffe76aca04e4860067c3313,1052,A019,1,Y,N,N
253823c2e91e68e37d8623474cfbe463,1031,A019,2,N,Y,N
253823c2e91e68e37d8623474cfbe463,1032,A019,2,N,Y,N
253823c2e91e68e37d8623474cfbe463,1041,A019,2,N,Y,N
253823c2e91e68e37d8623474cfbe463,1042,A019,2,N,Y,N
253823c2e91e68e37d8623474cfbe463,1051,A019,2,N,Y,N
253823c2e91e68e37d8623474cfbe463,1052,A019,2,N,Y,N
48c6595c300230ba3cae6e8a35ece681,1031,A019,2,N,Y,N
48c6595c300230ba3cae6e8a35ece681,1032,A019,2,N,Y,N
48c6595c300230ba3cae6e8a35ece681,1041,A019,2,N,Y,N
48c6595c300230ba3cae6e8a35ece681,1042,A019,2,N,Y,N
48c6595c300230ba3cae6e8a35ece681,1051,A019,2,N,Y,N
48c6595c300230ba3cae6e8a35ece681,1052,A019,2,N,Y,N
76b785bd5b1f4399d1a3cec4cccf32a7,1031,A019,1,Y,N,N
76b785bd5b1f4399d1a3cec4cccf32a7,1032,A019,1,Y,N,N
76b785bd5b1f4399d1a3cec4cccf32a7,1041,A019,1,Y,N,N
76b785bd5b1f4399d1a3cec4cccf32a7,1042,A019,1,Y,N,N
76b785bd5b1f4399d1a3cec4cccf32a7,1051,A019,1,Y,N,N
76b785bd5b1f4399d1a3cec4cccf32a7,1052,A019,1,Y,N,N
4486fb6cf682f25e7608e1ca43714670,1031,A019,1,Y,N,N
4486fb6cf682f25e7608e1ca43714670,1032,A019,1,Y,N,N
4486fb6cf682f25e7608e1ca43714670,1041,A019,1,Y,N,N
4486fb6cf682f25e7608e1ca43714670,1042,A019,1,Y,N,N
4486fb6cf682f25e7608e1ca43714670,1051,A019,1,Y,N,N
4486fb6cf682f25e7608e1ca43714670,1052,A019,1,Y,N,N
7cc6c7ba04c08676b4a24b612877bed8,1031,A019,1,Y,N,N
7cc6c7ba04c08676b4a24b612877bed8,1032,A019,1,Y,N,N
7cc6c7ba04c08676b4a24b612877bed8,1041,A019,1,Y,N,N
7cc6c7ba04c08676b4a24b612877bed8,1042,A019,1,Y,N,N
7cc6c7ba04c08676b4a24b612877bed8,1051,A019,1,Y,N,N
7cc6c7ba04c08676b4a24b612877bed8,1052,A019,1,Y,N,N
de436c0b64f577a817bba79c061f1601,1031,A019,1,Y,N,N
de436c0b64f577a817bba79c061f1601,1032,A019,1,Y,N,N
de436c0b64f577a817bba79c061f1601,1041,A019,1,Y,N,N
de436c0b64f577a817bba79c061f1601,1042,A019,1,Y,N,N
de436c0b64f577a817bba79c061f1601,1051,A019,1,Y,N,N
de436c0b64f577a817bba79c061f1601,1052,A019,1,Y,N,N
0f66c9c41f20164f42cfa15337d450cd,1031,A019,2,N,Y,N
0f66c9c41f20164f42cfa15337d450cd,1032,A019,2,N,Y,N
0f66c9c41f20164f42cfa15337d450cd,1041,A019,2,N,Y,N
0f66c9c41f20164f42cfa15337d450cd,1042,A019,2,N,Y,N
0f66c9c41f20164f42cfa15337d450cd,1051,A019,2,N,Y,N
0f66c9c41f20164f42cfa15337d450cd,1052,A019,2,N,Y,N
c7c0b5342103244e7e497fd0748f6c2b,1031,A019,1,Y,N,N
c7c0b5342103244e7e497fd0748f6c2b,1032,A019,1,Y,N,N
c7c0b5342103244e7e497fd0748f6c2b,1041,A019,1,Y,N,N
c7c0b5342103244e7e497fd0748f6c2b,1042,A019,1,Y,N,N
c7c0b5342103244e7e497fd0748f6c2b,1051,A019,1,Y,N,N
c7c0b5342103244e7e497fd0748f6c2b,1052,A019,1,Y,N,N
223a62a4673711fecee23cc17a08dbf2,1031,D003,1,Y,N,N
223a62a4673711fecee23cc17a08dbf2,1032,D003,1,Y,N,N
9ac4e504477bd6994c52299e28703b0a,1031,D003,1,Y,N,N
9ac4e504477bd6994c52299e28703b0a,1032,D003,1,Y,N,N
227cab33edc0f736c1d6033f14538fd9,1031,D003,1,Y,N,N
227cab33edc0f736c1d6033f14538fd9,1032,D003,1,Y,N,N
227cab33edc0f736c1d6033f14538fd9,1041,D003,1,Y,N,N
227cab33edc0f736c1d6033f14538fd9,1042,D003,1,Y,N,N
227cab33edc0f736c1d6033f14538fd9,1051,D003,1,Y,N,N
227cab33edc0f736c1d6033f14538fd9,1052,D003,1,Y,N,N
